date	close	live_signal	live_raw_model_signal	live_buy_point_ok	buy_point_warnings	live_probability	live_cutoff	live_confidence_gap	live_rule_selected	live_rule_cutoff	rule_name	live_percentile_rank	model_rationale	rule_rationale	ret_20	ret_60	drawdown_20_x	sma_gap_20	volume_vs_20	rsi_14	sma_gap_60	shadow_signal	shadow_raw_model_signal	shadow_buy_point_ok	shadow_probability	shadow_cutoff	shadow_confidence_gap	shadow_rule_selected	shadow_rule_cutoff	shadow_percentile_rank	line_id	label_mode	execution_rule	above_200dma_flag	slope_60	drawdown_20_y	above_200dma	slope_60_positive	bullish_pocket	bullish_pocket_confirmed	bullish_pocket_label	drawdown_20	live_selected	shadow_selected	live_model_ready	shadow_model_ready	live_blocked	shadow_blocked	live_state	shadow_state	comparison_state	comparison_note	confidence_gap_delta	divergence_case	comparison_owner
2026-02-05	382.89	bullish	strong_bullish	False	14 日 RSI 仍偏高，短線有點過熱 | 近 20 日漲幅已偏大，容易落在追價區	0.5325	0.455	0.0775	True	0.5077	top_12.5pct_reference	0.953	近 20 日已有一段像樣回檔 | 價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.1276	0.6093	-0.1254	0.0017	0.0121	60.23		no_entry	weak_bullish	False	0.5007	0.5006	0.0	True	0.5006	0.888	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.007930221748408635	-0.12542250953761477	True	True	True	True	above_200dma_and_slope_60_positive	-0.1254	True	False	True	True	False	True	selected	blocked	selected_blocked	Live selects the trade while shadow clears the model only and is blocked by its overlay.	-0.0775	shadow_blocked_live_selected	live
2026-02-06	394.69	bullish	strong_bullish	False	近 20 日漲幅已偏大，容易落在追價區	0.5309	0.455	0.0759	True	0.5077	top_12.5pct_reference	0.9513	價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.2069	0.5582	-0.0985	0.0235	-0.0363	57.54		no_entry	weak_bullish	False	0.5007	0.5006	0.0001	True	0.5006	0.8962	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.007392101396330864	-0.09846959011782518	True	True	True	True	above_200dma_and_slope_60_positive	-0.0985	True	False	True	True	False	True	selected	blocked	selected_blocked	Live selects the trade while shadow clears the model only and is blocked by its overlay.	-0.0758	shadow_blocked_live_selected	live
2026-02-09	383.5	bullish	strong_bullish	False	近 20 日漲幅已偏大，容易落在追價區	0.5257	0.455	0.0707	True	0.5077	top_12.5pct_reference	0.9381	近 20 日已有一段像樣回檔 | 價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.1113	0.5906	-0.124	-0.0105	-0.1941	54.19		no_entry	no_entry	False	0.5004	0.5006	-0.0002	False	0.5006	0.8531	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.007734772623052496	-0.12402921267016269	True	True	True	True	above_200dma_and_slope_60_positive	-0.124	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.0709	live_selected_shadow_idle	live
2026-02-10	373.25	bullish	bullish	True		0.5087	0.455	0.0537	True	0.5077	top_12.5pct_reference	0.8807	近 20 日已有一段像樣回檔 | 價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.0792	0.5241	-0.1474	-0.0403	-0.0936	46.16		no_entry	no_entry	True	0.4999	0.5006	-0.0008	False	0.5006	0.7631	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.0070233082897276445	-0.14744173045407621	True	True	True	True	above_200dma_and_slope_60_positive	-0.1474	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.0545	live_selected_shadow_idle	live
2026-02-11	410.34	bullish	strong_bullish	False	近 20 日漲幅已偏大，容易落在追價區	0.5427	0.455	0.0877	True	0.5077	top_12.5pct_reference	0.9713	量能略高於 20 日均量 | 價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.2136	0.7318	-0.0627	0.0454	0.2021	52.71		no_entry	weak_bullish	False	0.5016	0.5006	0.001	True	0.5006	0.9633	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.009152282331320356	-0.06272268666225655	True	True	True	True	above_200dma_and_slope_60_positive	-0.0627	True	False	True	True	False	True	selected	blocked	selected_blocked	Live selects the trade while shadow clears the model only and is blocked by its overlay.	-0.0867	shadow_blocked_live_selected	live
2026-02-12	413.97	bullish	very_strong_bullish	False	近 20 日漲幅已偏大，容易落在追價區	0.5593	0.455	0.1043	True	0.5077	top_12.5pct_reference	0.9891	價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.2418	0.6771	-0.0544	0.0439	0.0973	53.02		weak_bullish	bullish	False	0.502	0.5006	0.0013	True	0.5006	0.9734	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.008618227706707164	-0.05443121799156968	True	True	True	True	above_200dma_and_slope_60_positive	-0.0544	True	True	True	True	False	False	selected	selected	selected_selected	Both live and shadow would take the trade.	-0.103		shared
2026-02-13	411.66	bullish	very_strong_bullish	False	近 20 日漲幅已偏大，容易落在追價區	0.5518	0.455	0.0968	True	0.5077	top_12.5pct_reference	0.9834	價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.2229	0.7014	-0.0597	0.0283	-0.1953	54.93		no_entry	weak_bullish	False	0.5015	0.5006	0.0009	True	0.5006	0.9596	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.00885777823667766	-0.05970759447170362	True	True	True	True	above_200dma_and_slope_60_positive	-0.0597	True	False	True	True	False	True	selected	blocked	selected_blocked	Live selects the trade while shadow clears the model only and is blocked by its overlay.	-0.0959	shadow_blocked_live_selected	live
2026-02-17	399.78	bullish	strong_bullish	False	近 20 日漲幅已偏大，容易落在追價區	0.5335	0.455	0.0785	True	0.5077	top_12.5pct_reference	0.9553	價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.1021	0.7496	-0.0868	-0.0059	-0.3045	47.62		no_entry	weak_bullish	False	0.5007	0.5006	0.0001	True	0.5006	0.8916	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.009322969706913398	-0.08684328477334528	True	True	True	True	above_200dma_and_slope_60_positive	-0.0868	True	False	True	True	False	True	selected	blocked	selected_blocked	Live selects the trade while shadow clears the model only and is blocked by its overlay.	-0.0784	shadow_blocked_live_selected	live
2026-02-18	420.95	bullish	very_strong_bullish	False	近 20 日漲幅已偏大，容易落在追價區	0.5507	0.455	0.0957	True	0.5077	top_12.5pct_reference	0.9834	價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.1533	0.8633	-0.0385	0.0395	-0.1958	46.68		no_entry	weak_bullish	False	0.5016	0.5006	0.0009	True	0.5006	0.9596	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.010372219076374067	-0.03848783932334344	True	True	True	True	above_200dma_and_slope_60_positive	-0.0385	True	False	True	True	False	True	selected	blocked	selected_blocked	Live selects the trade while shadow clears the model only and is blocked by its overlay.	-0.0948	shadow_blocked_live_selected	live
2026-02-19	417.35	bullish	bullish	True		0.5046	0.455	0.0496	False	0.5077	top_12.5pct_reference	0.8607	價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	0.0726	1.0726	-0.0467	0.027	-0.4365	45.78		no_entry	no_entry	True	0.4998	0.5006	-0.0008	False	0.5006	0.7622	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.01214635375464749	-0.046710786340002634	True	True	True	True	above_200dma_and_slope_60_positive	-0.0467	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.0504	live_selected_shadow_idle	live
2026-02-20	428.17	weak_bullish	bullish	False	近 20 日回檔仍偏淺，較像追價不是撿回檔	0.5121	0.455	0.0571	True	0.5077	top_12.5pct_reference	0.9008	近 20 日幾乎沒什麼回檔，位置偏高 | 價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.0769	1.0648	-0.022	0.0497	-0.212	53.19		no_entry	no_entry	False	0.5002	0.5006	-0.0004	False	0.5006	0.832	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.01208359550965515	-0.02199628742289571	True	True	True	True	above_200dma_and_slope_60_positive	-0.022	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.0575	live_selected_shadow_idle	live
2026-02-23	420.97	bullish	bullish	True		0.5132	0.455	0.0582	True	0.5077	top_12.5pct_reference	0.9042	價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.0533	0.8799	-0.0384	0.0293	-0.3208	45.64		no_entry	no_entry	True	0.5001	0.5006	-0.0005	False	0.5006	0.8182	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.010520468413776785	-0.03844218145621411	True	True	True	True	above_200dma_and_slope_60_positive	-0.0384	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.0587	live_selected_shadow_idle	live
