model_name	signal_name	sample_count	hit_rate	avg_return
ret_60_plus_sma_gap_60	weak_bullish	0	0.0	0.0
ret_60_plus_sma_gap_60	bullish	0	0.0	0.0
ret_60_plus_sma_gap_60	strong_bullish	0	0.0	0.0
ret_60_plus_sma_gap_60	very_strong_bullish	0	0.0	0.0
ret_60_plus_sma_gap_60_plus_neg_weight_1_15	weak_bullish	0	0.0	0.0
ret_60_plus_sma_gap_60_plus_neg_weight_1_15	bullish	0	0.0	0.0
ret_60_plus_sma_gap_60_plus_neg_weight_1_15	strong_bullish	0	0.0	0.0
ret_60_plus_sma_gap_60_plus_neg_weight_1_15	very_strong_bullish	0	0.0	0.0
