asset_key	symbol	date	A_trend	A_trend_zh	B_price_vs_ma	B_price_vs_ma_zh	C_rsi_state	C_rsi_state_zh	D_kd_state	D_kd_state_zh	E_levels	E_levels_zh	F_volume_state	F_volume_state_zh	G_ma_structure	G_ma_structure_zh	H_macd_state	H_macd_state_zh	I_divergence_state	I_divergence_state_zh	J_candlestick_pattern	J_candlestick_pattern_zh	K_trade_action	K_trade_action_zh	L_price_volume_divergence	L_price_volume_divergence_zh
gld	GLD	2026-04-24	bearish	空頭	near	接近均線	neutral	中性	neutral	中性	"[{""type"": ""support"", ""level"": 405.41, ""strength"": ""medium"", ""status"": ""holding""}, {""type"": ""support"", ""level"": 433.7, ""strength"": ""medium"", ""status"": ""tested""}, {""type"": ""support"", ""level"": 448.95, ""strength"": ""strong"", ""status"": ""broken""}, {""type"": ""resistance"", ""level"": 448.7, ""strength"": ""medium"", ""status"": ""holding""}]"	"[{""type"": ""support"", ""type_zh"": ""支撐"", ""level"": 405.41, ""strength"": ""medium"", ""strength_zh"": ""中"", ""status"": ""holding"", ""status_zh"": ""守住中""}, {""type"": ""support"", ""type_zh"": ""支撐"", ""level"": 433.7, ""strength"": ""medium"", ""strength_zh"": ""中"", ""status"": ""tested"", ""status_zh"": ""測試中""}, {""type"": ""support"", ""type_zh"": ""支撐"", ""level"": 448.95, ""strength"": ""strong"", ""strength_zh"": ""強"", ""status"": ""broken"", ""status_zh"": ""已跌破／已突破""}, {""type"": ""resistance"", ""type_zh"": ""壓力"", ""level"": 448.7, ""strength"": ""medium"", ""strength_zh"": ""中"", ""status"": ""holding"", ""status_zh"": ""守住中""}]"	contracting_on_rise	上漲縮量	mixed	均線混合／排列混亂	bullish_contracting	多方柱狀體縮小	hidden_bullish_divergence	隱性偏多背離	inside_bar	內包線	wait	觀望	bearish_volume_divergence	偏空價量背離
