date	close	future_return_60	context_probability	context_selected	context_cutoff	context_trend_quality_20	context_percent_up_days_20	context_bollinger_bandwidth_20	context_distance_from_60d_low	context_atr_pct_20_percentile	rv_probability	rv_selected	rv_cutoff	rv_rolling_vol_60	rv_ret_60	rv_sma_gap_60	selection_state
2023-03-02 14:30:00	170.66000366210938	0.0601195024415313	0.4906727373600006	False	0.5006368696689606	-0.3864573466844224	0.45	0.0534048063218197	0.0385832281846314	0.1507936507936507	0.49429062008857727	True	0.4942682504653931	0.0089178606634543	0.0203276890286785	-0.0090763805168124	rv_only
2023-03-03 14:30:00	172.49000549316406	0.0553654559037464	0.4924847483634949	False	0.5006368696689606	-0.2055325218975575	0.5	0.042114426642385	0.0488902930624701	0.0714285714285714	0.49349245429039	False	0.4942682504653931	0.0087128146157445	0.0492731074492946	0.0007649114482031	neither
2023-03-06 14:30:00	171.6199951171875	0.0623471187009703	0.4952464997768402	False	0.5006368696689606	-0.1023792796681435	0.5	0.0408173046895457	0.0394911494405634	0.0039682539682539	0.4954465627670288	True	0.4942682504653931	0.0087419456439862	0.0411307870051098	-0.0049351531434843	rv_only
2023-03-07 14:30:00	168.6199951171875	0.0897876872735434	0.5018964409828186	True	0.5006368696689606	-0.2374405143030495	0.45	0.0412630866039672	0.0213203445399323	0.0476190476190476	0.501197338104248	True	0.4942682504653931	0.0089808222718438	0.0137677704618726	-0.0225456681167383	both
2023-03-08 14:30:00	168.5399932861328	0.0742257639964811	0.49742045998573303	False	0.5006368696689606	-0.2491290329132868	0.4	0.0405609180483336	0.020835778652003	0.0158730158730158	0.4978456199169159	True	0.4942682504653931	0.0089810037657443	0.012434625159192	-0.0232047694833898	rv_only
2023-03-09 14:30:00	170.1999969482422	0.0701527770593157	0.4961099326610565	False	0.5006368696689606	-0.1791474255626376	0.4	0.0358820016360787	0.0308903128781772	0.0476190476190476	0.4957140386104584	True	0.4942682504653931	0.0090568206440557	0.0187956389054007	-0.0138830982410448	rv_only
2023-03-10 14:30:00	173.8699951171875	0.0487145652416589	0.4730547368526459	False	0.5006368696689606	0.0291251831605038	0.45	0.037665193924731	0.0531192531160369	0.0674603174603174	0.474935919046402	False	0.4942682504653931	0.0093885124541615	0.0494326581570609	0.0065843283486655	neither
2023-03-14 13:30:00	176.8300018310547	0.0322343317831779	0.4835106432437897	False	0.5006368696689606	0.1275164335630529	0.45	0.0594068629647703	0.0710478212834497	0.1547619047619047	0.485390841960907	False	0.4942682504653931	0.0096186774714038	0.0519333456904407	0.0219378962828535	neither
2023-04-03 13:30:00	184.5399932861328	-0.0403706362809432	0.47756385803222656	False	0.5006368696689606	0.274014817440682	0.6	0.1219215804173996	0.097211431163529	0.9761904761904762	0.4822112023830414	False	0.4942682504653931	0.0103593203014341	0.0822190280459436	0.0465594009431431	neither
2023-04-04 13:30:00	187.97999572753903	-0.0516543870399481	0.4621037542819977	False	0.5006368696689606	0.4295631512540679	0.65	0.1133789981576839	0.1176645044227715	0.9642857142857144	0.46830177307128906	False	0.4942682504653931	0.0103574363028701	0.0821483418464037	0.0646323016432708	neither
2023-04-05 13:30:00	187.8300018310547	-0.0498322979242181	0.47520697116851807	False	0.5006368696689606	0.42800381828946	0.65	0.0991387665148708	0.1167726922204581	0.988095238095238	0.4787099063396454	False	0.4942682504653931	0.0103605250769365	0.0788626952682329	0.062405920249241	neither
2023-04-06 13:30:00	186.4900054931641	-0.0463832318112646	0.47822293639183044	False	0.5006368696689606	0.353736128140959	0.6	0.081978947598155	0.1088055341347244	0.996031746031746	0.48177990317344666	False	0.4942682504653931	0.0104126969090366	0.0672427585591421	0.0536595079567696	neither
2023-04-10 13:30:00	185.1100006103516	-0.0421371240129618	0.4784356951713562	False	0.5006368696689606	0.2497104816611901	0.55	0.0697590340001493	0.1006004989793605	0.9761904761904762	0.4825035631656647	False	0.4942682504653931	0.0104685578633123	0.0600733351648776	0.0448304631980303	neither
2023-04-11 13:30:00	186.27999877929688	-0.0410135250145682	0.48210468888282776	False	0.5006368696689606	0.1978742431716927	0.55	0.0661259416208561	0.1075569063279655	0.8888888888888888	0.4855366051197052	False	0.4942682504653931	0.0104006982270911	0.0545742720955497	0.0504817298484558	neither
2023-04-12 13:30:00	187.19000244140625	-0.0449276326322066	0.48081764578819275	False	0.5006368696689606	0.2467345254571368	0.6	0.0591455742118948	0.1129674756180538	0.876984126984127	0.48402807116508484	False	0.4942682504653931	0.0103126061615956	0.0471582467756672	0.054777760555787	neither
2023-04-13 13:30:00	189.72000122070312	-0.054132427821955	0.47136247158050537	False	0.5006368696689606	0.2666843851037381	0.6	0.0577940385635674	0.128009979587208	0.8571428571428571	0.475753515958786	False	0.4942682504653931	0.0103946287602229	0.0683034243648128	0.0678173672789839	neither
2023-04-14 13:30:00	186.3600006103516	-0.0240394704489512	0.4819565415382385	False	0.5006368696689606	0.1689924511327037	0.55	0.0497323269542392	0.1080325697437061	0.9444444444444444	0.48451942205429077	False	0.4942682504653931	0.0106650550483056	0.0524056849070433	0.0479936842477128	neither
2023-04-17 13:30:00	185.52999877929688	-0.0189726960363334	0.482965350151062	False	0.5006368696689606	0.0433485382464018	0.5	0.0494679999154621	0.1030976638693581	0.8492063492063492	0.48700961470603943	False	0.4942682504653931	0.0105033400142656	0.0313524899037438	0.0427749576427047	neither
2023-04-18 13:30:00	186.25	-0.0258792339555369	0.4807232916355133	False	0.5006368696689606	0.0590961193269704	0.5	0.0494540642982496	0.1073785438875027	0.8452380952380952	0.4853961765766144	False	0.4942682504653931	0.0104991906554857	0.038819828069041	0.0461396754069385	neither
2023-04-19 13:30:00	185.3600006103516	-0.020500663785311	0.4801696538925171	False	0.5006368696689606	0.1349049690763857	0.5	0.0431767993128261	0.1020869131322297	0.7420634920634921	0.4851459264755249	False	0.4942682504653931	0.010521520848259	0.0318988786493505	0.0405824975125053	neither
2023-04-20 13:30:00	186.08999633789065	-0.0131656563837728	0.48334425687789917	False	0.5006368696689606	0.075861043587285	0.5	0.0421715591547507	0.1064272170560218	0.6349206349206349	0.48812803626060486	False	0.4942682504653931	0.0105231678778303	0.0322276325600963	0.0441129937726867	neither
2023-04-21 13:30:00	184.25	-0.0031479068171217	0.4867837429046631	False	0.5006368696689606	-0.0432488420859546	0.45	0.0425673048970786	0.0954872306645497	0.6825396825396826	0.49152180552482605	False	0.4942682504653931	0.0105953763856485	0.0173375262496076	0.0334856857598573	neither
2023-04-24 13:30:00	184.8099975585937	-0.0112006498175151	0.48308417201042175	False	0.5006368696689606	0.0350816447248279	0.5	0.0417477721628473	0.0988167838512132	0.5952380952380952	0.48792174458503723	False	0.4942682504653931	0.0105284086055279	0.0297542558732348	0.0361095551500689	neither
2023-04-25 13:30:00	185.75	-0.0192194203188088	0.4806792140007019	False	0.5006368696689606	0.1183073665756507	0.55	0.0377296712682176	0.1044057155817645	0.4801587301587302	0.4857867956161499	False	0.4942682504653931	0.0105414332839344	0.0364356586029446	0.0407445197263474	neither
2023-04-26 13:30:00	184.7400054931641	-0.0180795252645117	0.48590096831321716	False	0.5006368696689606	0.0406673831158588	0.5	0.0363554486289679	0.0984006350646407	0.5634920634920635	0.4901064932346344	False	0.4942682504653931	0.0105627789780564	0.0334527364627965	0.034507893072361	neither
2023-04-27 13:30:00	184.75	-0.0126657447247126	0.48430606722831726	False	0.5006368696689606	0.0703529143057579	0.55	0.0330141147109335	0.0984600589702879	0.6031746031746031	0.4879986047744751	False	0.4942682504653931	0.0105554671289152	0.0297642061696161	0.0340485089345454	neither
2023-04-28 13:30:00	184.8000030517578	-0.0081168829828421	0.48640620708465576	False	0.5006368696689606	0.0200970772309335	0.55	0.0323858983877948	0.0987573599455657	0.5317460317460317	0.49012184143066406	False	0.4942682504653931	0.0104361812814531	0.017229068719986	0.0340264637129741	neither
2023-05-01 13:30:00	183.97000122070312	-0.0192966409099436	0.48943188786506653	False	0.5006368696689606	0.0244966167997029	0.55	0.0310679132957127	0.093822454071218	0.6071428571428571	0.4920557141304016	False	0.4942682504653931	0.0100844251975512	0.0341203346400942	0.0287999176436113	neither
2023-05-02 13:30:00	187.5200042724609	-0.0301834659404417	0.477571576833725	False	0.5006368696689606	0.0865192246598787	0.55	0.0311956383392857	0.1149295531866634	0.6865079365079365	0.4817323684692383	False	0.4942682504653931	0.0097970502523461	0.0810561340619946	0.0472799003375636	neither
2023-05-03 13:30:00	189.1100006103516	-0.0357463618265461	0.4766409993171692	False	0.5006368696689606	0.0353584490638135	0.55	0.0332977613502437	0.1243831254252667	0.5277777777777778	0.4828202724456787	False	0.4942682504653931	0.0098399087511166	0.0879645187082123	0.0546588573269957	neither
2023-05-04 13:30:00	190.44000244140625	-0.0524049338353146	0.47088584303855896	False	0.5006368696689606	0.0802317169698207	0.6	0.038525071565161	0.1322908596053527	0.5357142857142857	0.47711074352264404	False	0.4942682504653931	0.0098659038894446	0.0946086166115576	0.060453786336126	neither
2023-05-05 13:30:00	187.4600067138672	-0.0419289465957867	0.4793287515640259	False	0.5006368696689606	0.0281967469944515	0.6	0.038955510972132	0.1145728283057383	0.7777777777777778	0.4839092195034027	False	0.4942682504653931	0.0101116408486969	0.074823707228629	0.0425971310298083	neither
2023-05-08 13:30:00	187.69000244140625	-0.0434227132466351	0.48437076807022095	False	0.5006368696689606	0.0767273160555176	0.65	0.0390264101625229	0.1159403039237922	0.7182539682539683	0.4870695471763611	False	0.4942682504653931	0.0100398086456275	0.0847252139255256	0.042459690264289	neither
2023-05-09 13:30:00	189.0200042724609	-0.0467146420033233	0.48216310143470764	False	0.5006368696689606	0.0807054091240731	0.65	0.0409517772171651	0.1238480381038782	0.7142857142857143	0.4860851764678955	False	0.4942682504653931	0.0100664204983736	0.090332277382181	0.0483270370636703	neither
2023-05-10 13:30:00	188.75	-0.0475231852752483	0.4814522862434387	False	0.5006368696689606	0.0460796044560854	0.6	0.0421965400804132	0.1222426854161942	0.7261904761904762	0.48622778058052063	False	0.4942682504653931	0.0100370520966966	0.0943298044728742	0.0452575755036277	neither
2023-05-11 13:30:00	187.1300048828125	-0.0453695573752632	0.48471763730049133	False	0.5006368696689606	-0.0792934551141537	0.55	0.0393486631075458	0.1126107507371285	0.6746031746031746	0.48981717228889465	False	0.4942682504653931	0.0101216678760291	0.0841202955861073	0.0348994696435205	neither
2023-05-12 13:30:00	186.8099975585937	-0.0482843765876702	0.48229914903640747	False	0.5006368696689606	0.0156733243137788	0.55	0.0393673739826205	0.1107080970741662	0.4325396825396825	0.48874983191490173	False	0.4942682504653931	0.0100202070298857	0.0931593318848686	0.0316159223303538	neither
2023-05-15 13:30:00	187.2100067138672	-0.0513327293718841	0.48119914531707764	False	0.5006368696689606	0.0590938701318117	0.6	0.0391597115533014	0.1130864141528691	0.3293650793650793	0.487765908241272	False	0.4942682504653931	0.0100157067631786	0.0963982823652545	0.0322610642721639	neither
2023-05-16 13:30:00	184.8699951171875	-0.0393248726439544	0.4856266677379608	False	0.5006368696689606	-0.0458674969233853	0.55	0.0400185934247254	0.0991735087321388	0.4404761904761904	0.4916849136352539	False	0.4942682504653931	0.0101771849147949	0.0794698180946649	0.0180850660080407	neither
2023-05-17 13:30:00	184.22999572753903	-0.0389187338393532	0.4834914207458496	False	0.5006368696689606	-0.0378661590565545	0.55	0.0411786918084833	0.0953682921297345	0.4047619047619047	0.4900866746902466	False	0.4942682504653931	0.0101749268510753	0.0797679111466609	0.0132947824421476	neither
2023-05-19 13:30:00	183.63999938964844	-0.043944631301739	0.4845147728919983	False	0.5006368696689606	-0.0193654309849992	0.55	0.0475737130840835	0.0918603765026082	0.4801587301587302	0.48915594816207886	False	0.4942682504653931	0.010361435024231	0.0829745323919683	0.0076250394671311	neither
2023-05-22 13:30:00	183.2100067138672	-0.043174517614985	0.4794570207595825	False	0.5006368696689606	-0.0508975282375978	0.5	0.0493407047601942	0.0871706745132503	0.4484126984126984	0.48669755458831787	False	0.4942682504653931	0.0103121724556903	0.0882684886938132	0.0039014489592734	neither
2023-05-23 13:30:00	183.42999267578125	-0.0441584864425284	0.47992148995399475	False	0.5006368696689606	-0.0743332050221284	0.5	0.0510567145456057	0.0884760742066801	0.3928571428571428	0.4875243902206421	False	0.4942682504653931	0.0103071635827092	0.0853203871819667	0.0037849709952817	neither
2023-05-31 13:30:00	182.32000732421875	-0.0257789162912507	0.484759658575058	False	0.5006368696689606	-0.183206374996197	0.5	0.0675144971959293	0.0818894060164283	0.1746031746031746	0.492804616689682	False	0.4942682504653931	0.0103665391937643	0.0623471187009703	-0.0070094966176539	neither
2023-06-01 13:30:00	183.759994506836	-0.0306377328707093	0.4818602502346039	False	0.5006368696689606	-0.1878971397313115	0.5	0.0647119998176225	0.0904343095656181	0.1388888888888889	0.4904056787490845	False	0.4942682504653931	0.010111798086726	0.0897876872735434	-0.0005402977593156	neither
2023-06-06 13:30:00	182.33999633789065	-0.0127234403423514	0.4901348948478699	False	0.5006368696689606	-0.1929945458370584	0.5	0.0572593607191952	0.0347879767916781	0.0714285714285714	0.49168533086776733	False	0.4942682504653931	0.0099277856929233	0.0487145652416589	-0.0112142848637879	neither
2023-06-08 13:30:00	182.52999877929688	-0.0213115620208378	0.4980278015136719	False	0.5006368696689606	-0.2010543674255918	0.5	0.0461241492064336	0.028395927264349	0.1428571428571428	0.49498051404953003	True	0.4942682504653931	0.0097392576780055	0.0322343317831779	-0.010898207396325	rv_only
2023-07-07 13:30:00	178.63999938964844	-0.0503247062465284	0.49935853481292725	False	0.5006368696689606	-0.0716848546822163	0.4	0.0410891341536365	0.0162125616494943	0.0436507936507936	0.4984889626502991	True	0.4942682504653931	0.0075889649308837	-0.0410135250145682	-0.0243778149183284	rv_only
2023-07-10 13:30:00	178.77999877929688	-0.0538091239672919	0.49828287959098816	False	0.5006368696689606	-0.2102205945307153	0.4	0.0376939244603708	0.0170089630090448	0.0079365079365079	0.49881288409233093	True	0.4942682504653931	0.0075564870297722	-0.0449276326322066	-0.0228652227408385	rv_only
2023-07-11 13:30:00	179.4499969482422	-0.0574533169904004	0.5026348829269409	True	0.5006368696689606	-0.1423814795619227	0.45	0.0346644272943198	0.020820318572696	0.0039682539682539	0.5010267496109009	True	0.4942682504653931	0.0073465056800107	-0.054132427821955	-0.0182848821626694	both
2023-07-12 13:30:00	181.8800048828125	-0.0717506196470914	0.4969741702079773	False	0.5006368696689606	0.0	0.5	0.0346644272943198	0.0346436761435391	0.0158730158730158	0.49507370591163635	True	0.4942682504653931	0.0072416190396984	-0.0240394704489512	-0.0045844595031894	rv_only
2023-07-13 13:30:00	182.009994506836	-0.0676336351305776	0.5001845955848694	False	0.5006368696689606	0.0711886933658288	0.55	0.0370023218915023	0.0353831358908973	0.0039682539682539	0.49646663665771484	True	0.4942682504653931	0.0072230517385427	-0.0189726960363334	-0.0035530982960808	rv_only
2023-07-14 13:30:00	181.42999267578125	-0.0474562404185767	0.5001922249794006	False	0.5006368696689606	0.0379314887510162	0.5	0.0380369756195325	0.0320837340295487	0.0039682539682539	0.49806907773017883	True	0.4942682504653931	0.0072114418861794	-0.0258792339555369	-0.0062913908802194	rv_only
2023-07-17 13:30:00	181.5599975585937	-0.0497356185322851	0.5006412863731384	True	0.5006368696689606	-0.0174184237397905	0.5	0.0374134565203949	0.0328232805781447	0.0039682539682539	0.4990001618862152	True	0.4942682504653931	0.0071899002532297	-0.020500663785311	-0.0052342752466446	both
2023-07-18 13:30:00	183.63999938964844	-0.0536375851462285	0.49025917053222656	False	0.5006368696689606	0.090447911947174	0.55	0.0419539440473348	0.0446555913494928	0.0119047619047619	0.4890097975730896	False	0.4942682504653931	0.0073295170637899	-0.0131656563837728	0.006387191772609	neither
2023-07-19 13:30:00	183.6699981689453	-0.0566777577497111	0.4970274269580841	False	0.5006368696689606	0.1954580348400793	0.6	0.0473346416243761	0.0448262425835936	0.0039682539682539	0.4944748282432556	True	0.4942682504653931	0.0072182362366401	-0.0031479068171217	0.0066049171219908	rv_only
2023-07-20 13:30:00	182.7400054931641	-0.0213965390422168	0.49889880418777466	False	0.5006368696689606	0.1584187189513838	0.6	0.0500591992652462	0.0395358807239885	0.0039682539682539	0.4969584047794342	True	0.4942682504653931	0.0072356729836649	-0.0112006498175151	0.0016974824670865	rv_only
2023-07-21 13:30:00	182.17999267578125	-0.0231638277065046	0.49801158905029297	False	0.5006368696689606	0.2407743138455916	0.6	0.0505175092520482	0.0363501884845485	0.0039682539682539	0.49641939997673035	True	0.4942682504653931	0.0072119437789759	-0.0192194203188088	-0.0010464414732164	rv_only
2023-07-24 13:30:00	181.3999938964844	-0.0171444361355729	0.49794095754623413	False	0.5006368696689606	0.1682416400052051	0.55	0.05028768467769	0.0319130827954479	0.0039682539682539	0.4971822500228882	True	0.4942682504653931	0.0071995149769582	-0.0180795252645117	-0.0050197267817609	rv_only
2023-07-25 13:30:00	182.41000366210932	-0.0084425662738021	0.49692341685295105	False	0.5006368696689606	0.2005001434017364	0.55	0.0509738782905273	0.0376586303476396	0.0079365079365079	0.4961909353733063	True	0.4942682504653931	0.0072389145773284	-0.0126657447247126	0.0007342560726946	rv_only
2023-07-26 13:30:00	183.3000030517578	-0.0011456994564689	0.4951755106449127	False	0.5006368696689606	0.2944394248229506	0.6	0.0513705394518491	0.04272148616219	0.0039682539682539	0.49387580156326294	False	0.4942682504653931	0.0072682384882277	-0.0081168829828421	0.0057548974475978	neither
2023-07-27 13:30:00	180.4199981689453	0.0175701042075	0.4982353448867798	False	0.5006368696689606	0.1349462678789798	0.6	0.048573981644191	0.0263382732785948	0.0277777777777777	0.49669626355171204	True	0.4942682504653931	0.0075227794534437	-0.0192966409099436	-0.0097260110097611	rv_only
2023-07-28 13:30:00	181.8600006103516	0.0061035995085569	0.49974989891052246	False	0.5006368696689606	0.1991325752337438	0.65	0.0451842575732912	0.0345298797203925	0.0238095238095238	0.49663838744163513	True	0.4942682504653931	0.0071561643406206	-0.0301834659404417	-0.0013051543320811	rv_only
2023-07-31 13:30:00	182.3500061035156	0.0032903253339404	0.4978800117969513	False	0.5006368696689606	0.1723285930779172	0.65	0.0435859699944047	0.0373173278794378	0.0198412698412698	0.495589941740036	True	0.4942682504653931	0.0070718128369553	-0.0357463618265461	0.0020056955860798	rv_only
2023-08-01 13:30:00	180.4600067138672	0.0180649140283193	0.4978800117969513	False	0.5006368696689606	0.0786119792772958	0.6	0.0415810122079628	0.0265658661248879	0.0436507936507936	0.4967215061187744	True	0.4942682504653931	0.0071108596313816	-0.0524049338353146	-0.0074726079809258	rv_only
2023-08-02 13:30:00	179.60000610351562	0.0245545002976144	0.5006548166275024	True	0.5006368696689606	0.0693913390484747	0.6	0.0387632983478482	0.0216736615444388	0.0436507936507936	0.49866995215415955	True	0.4942682504653931	0.0068620165019444	-0.0419289465957867	-0.011490379394268	both
2023-08-03 13:30:00	179.5399932861328	0.036816313119814	0.49949970841407776	False	0.5006368696689606	0.0886178872234291	0.6	0.0342243927508024	0.0213322722749988	0.0436507936507936	0.49728429317474365	True	0.4942682504653931	0.0068575815311235	-0.0434227132466351	-0.0110813508039684	rv_only
2023-08-04 13:30:00	180.19000244140625	0.0272490348830867	0.5003709197044373	False	0.5006368696689606	0.0625559706296409	0.6	0.0318202990689686	0.0250299182167414	0.0198412698412698	0.49785956740379333	True	0.4942682504653931	0.0068051405844781	-0.0467146420033233	-0.0066958790098985	rv_only
2023-08-07 13:30:00	179.77999877929688	0.0239737322719912	0.49795785546302795	False	0.5006368696689606	0.0402363996485518	0.55	0.0300012661551004	0.0226975689490445	0.0238095238095238	0.49695321917533875	True	0.4942682504653931	0.0068073986601246	-0.0475231852752483	-0.0081386223060716	rv_only
2023-08-08 13:30:00	178.63999938964844	0.0272615043317656	0.49882835149765015	False	0.5006368696689606	-0.0321590759482704	0.5	0.0316399874568152	0.0162125616494943	0.0436507936507936	0.4983425438404083	True	0.4942682504653931	0.0067699437921261	-0.0453695573752632	-0.0136580893669102	rv_only
2023-08-09 13:30:00	177.7899932861328	0.0356038138820742	0.49984174966812134	False	0.5006368696689606	-0.1803918994495636	0.45	0.0363480770494167	0.0113772118799992	0.0158730158730158	0.5004708170890808	True	0.4942682504653931	0.0067886736609607	-0.0482843765876702	-0.0175358139638447	rv_only
2023-08-10 13:30:00	177.60000610351562	0.0404841606729813	0.5009281635284424	True	0.5006368696689606	-0.1949927877963757	0.4	0.0403308169142335	0.0102964496644395	0.0277777777777777	0.5017942190170288	True	0.4942682504653931	0.0067777267950658	-0.0513327293718841	-0.0177162818149235	both
2023-08-11 13:30:00	177.60000610351562	0.0323761250134673	0.49960654973983765	False	0.5006368696689606	-0.1699551481666486	0.4	0.0436987088770474	0.0102964496644395	0.0277777777777777	0.500879168510437	True	0.4942682504653931	0.0066036194029473	-0.0393248726439544	-0.0170575561845506	rv_only
2023-08-14 13:30:00	177.05999755859375	0.0312323441519697	0.5041496753692627	True	0.5006368696689606	-0.1998974420515417	0.35	0.0473588734258122	0.0072245538481463	0.0317460317460317	0.5053277611732483	True	0.4942682504653931	0.0066007989236924	-0.0389187338393532	-0.0193977262313389	both
2023-08-15 13:30:00	176.58999633789062	0.023670694950195	0.5015159249305725	True	0.5006368696689606	-0.3543534136548754	0.3	0.0486689835194202	0.0045509021122474	0.0079365079365079	0.5045169591903687	True	0.4942682504653931	0.0064055641794182	-0.0288715359971994	-0.0215265447537444	both
2023-08-16 13:30:00	175.57000732421875	0.0337187328244117	0.5014182925224304	True	0.5006368696689606	-0.4053009491896043	0.25	0.0506303910787761	5.701620963893817e-05	0.0198412698412698	0.5052701830863953	True	0.4942682504653931	0.0062942723291346	-0.043944631301739	-0.0264526953698926	both
2023-08-18 13:30:00	175.3300018310547	0.0295442458317696	0.49723801016807556	False	0.5006368696689606	-0.3457692869593884	0.3	0.0551066616485034	0.0022866813698141	0.0238095238095238	0.5020771026611328	True	0.4942682504653931	0.0062877248333051	-0.0441584864425284	-0.0263429109102637	rv_only
2023-08-21 13:30:00	175.80999755859375	0.0358910053251708	0.4928683936595917	False	0.5006368696689606	-0.2792125925438148	0.35	0.0562353683423657	0.005030611785616	0.0198412698412698	0.4975705146789551	True	0.4942682504653931	0.0062285341325166	-0.0337455316989921	-0.023122213017807	rv_only
2023-08-22 13:30:00	176.10000610351562	0.0314593588536065	0.49528053402900696	False	0.5006368696689606	-0.3254700814580741	0.35	0.0546747558131387	0.0066884666822282	0.0119047619047619	0.4993721842765808	True	0.4942682504653931	0.0061194901381896	-0.0227524468044479	-0.0211391348504167	rv_only
