date	close	predicted_probability	selected	cutoff	model_name	rule_name
2026-02-23 14:30:00	481.2799987792969	0.43060699105262756	False	0.5006368696689606	context_full_top_7_5pct	top_7.5pct
2026-02-24 14:30:00	474.6099853515625	0.42954501509666443	False	0.5006368696689606	context_full_top_7_5pct	top_7.5pct
2026-02-25 14:30:00	473.4200134277344	0.4381304085254669	False	0.5006368696689606	context_full_top_7_5pct	top_7.5pct
2026-02-26 14:30:00	477.4800109863281	0.43990644812583923	False	0.5006368696689606	context_full_top_7_5pct	top_7.5pct
2026-02-27 14:30:00	483.75	0.4431973993778229	False	0.5006368696689606	context_full_top_7_5pct	top_7.5pct
2026-03-02 14:30:00	490.0	0.42858436703681946	False	0.5006368696689606	context_full_top_7_5pct	top_7.5pct
2026-03-03 14:30:00	468.1400146484375	0.4453740119934082	False	0.5006368696689606	context_full_top_7_5pct	top_7.5pct
2026-03-04 14:30:00	471.7999877929688	0.4456990957260132	False	0.5006368696689606	context_full_top_7_5pct	top_7.5pct
2026-03-05 14:30:00	466.1300048828125	0.44804784655570984	False	0.5006368696689606	context_full_top_7_5pct	top_7.5pct
2026-03-06 14:30:00	473.510009765625	0.44331273436546326	False	0.5006368696689606	context_full_top_7_5pct	top_7.5pct
2026-03-09 13:30:00	472.5299987792969	0.44408494234085083	False	0.5006368696689606	context_full_top_7_5pct	top_7.5pct
2026-03-10 13:30:00	477.8599853515625	0.45509031414985657	False	0.5006368696689606	context_full_top_7_5pct	top_7.5pct
2026-03-11 13:30:00	476.239990234375	0.4517207443714142	False	0.5006368696689606	context_full_top_7_5pct	top_7.5pct
2026-03-12 13:30:00	466.8800048828125	0.4619790017604828	False	0.5006368696689606	context_full_top_7_5pct	top_7.5pct
2026-03-13 13:30:00	460.8399963378906	0.46514245867729187	False	0.5006368696689606	context_full_top_7_5pct	top_7.5pct
2026-03-16 13:30:00	460.4299926757813	0.4594975709915161	False	0.5006368696689606	context_full_top_7_5pct	top_7.5pct
2026-03-17 13:30:00	459.2699890136719	0.4571322500705719	False	0.5006368696689606	context_full_top_7_5pct	top_7.5pct
2026-03-18 13:30:00	444.739990234375	0.48710203170776367	False	0.5006368696689606	context_full_top_7_5pct	top_7.5pct
2026-03-19 13:30:00	426.4100036621094	0.539241373538971	True	0.5006368696689606	context_full_top_7_5pct	top_7.5pct
2026-03-23 13:30:00	404.0400085449219	0.6060529947280884	True	0.5006368696689606	context_full_top_7_5pct	top_7.5pct
2026-03-24 13:30:00	404.1300048828125	0.49758946895599365	False	0.5006368696689606	context_full_top_7_5pct	top_7.5pct
2026-03-26 13:30:00	400.6400146484375	0.48996520042419434	False	0.5006368696689606	context_full_top_7_5pct	top_7.5pct
2025-12-26 14:30:00	416.739990234375	0.46672576665878296	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2025-12-29 14:30:00	398.6000061035156	0.48638859391212463	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2025-12-30 14:30:00	398.8900146484375	0.4821695387363434	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2025-12-31 14:30:00	396.30999755859375	0.48169031739234924	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-01-02 14:30:00	398.2799987792969	0.4828384816646576	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-01-05 14:30:00	408.760009765625	0.47513696551322937	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-01-06 14:30:00	413.1799926757813	0.47234228253364563	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-01-07 14:30:00	409.2300109863281	0.4756666123867035	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-01-08 14:30:00	411.489990234375	0.47494807839393616	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-01-09 14:30:00	414.4700012207031	0.47435787320137024	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-01-12 14:30:00	422.2300109863281	0.46543172001838684	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-01-13 14:30:00	421.6300048828125	0.471242219209671	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-01-14 14:30:00	425.9400024414063	0.46347764134407043	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-01-15 14:30:00	423.3299865722656	0.469027042388916	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-01-16 14:30:00	421.2900085449219	0.468557745218277	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-01-20 14:30:00	437.2300109863281	0.4564613699913025	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-01-21 14:30:00	443.6000061035156	0.4452134072780609	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-01-22 14:30:00	451.7900085449219	0.4424954652786255	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-01-23 14:30:00	458.0	0.438150018453598	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-01-26 14:30:00	464.7000122070313	0.43250370025634766	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-01-27 14:30:00	476.1000061035156	0.42034152150154114	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-01-28 14:30:00	494.55999755859375	0.40037426352500916	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-01-29 14:30:00	495.8999938964844	0.40211838483810425	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-01-30 14:30:00	444.9500122070313	0.5146664977073669	True	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-02-02 14:30:00	427.1300048828125	0.4726247489452362	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-02-03 14:30:00	454.2900085449219	0.4375033974647522	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-02-04 14:30:00	453.9700012207031	0.43482908606529236	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-02-05 14:30:00	441.8800048828125	0.43045106530189514	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-02-06 14:30:00	455.4599914550781	0.42632246017456055	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-02-09 14:30:00	467.0299987792969	0.42530134320259094	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-02-10 14:30:00	462.3999938964844	0.4278246760368347	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-02-11 14:30:00	467.6300048828125	0.43009158968925476	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-02-12 14:30:00	451.3900146484375	0.44576674699783325	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-02-13 14:30:00	462.6199951171875	0.4339190423488617	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-02-17 14:30:00	448.2000122070313	0.43310660123825073	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-02-18 14:30:00	458.2799987792969	0.43844103813171387	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-02-19 14:30:00	459.55999755859375	0.4373873472213745	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-02-20 14:30:00	468.6199951171875	0.44217321276664734	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-02-23 14:30:00	481.2799987792969	0.44367843866348267	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-02-24 14:30:00	474.6099853515625	0.44521114230155945	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-02-25 14:30:00	473.4200134277344	0.4516952633857727	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-02-26 14:30:00	477.4800109863281	0.4522896111011505	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-02-27 14:30:00	483.75	0.454623818397522	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-03-02 14:30:00	490.0	0.4427993893623352	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-03-03 14:30:00	468.1400146484375	0.4592767059803009	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-03-04 14:30:00	471.7999877929688	0.45820364356040955	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-03-05 14:30:00	466.1300048828125	0.4613747000694275	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-03-06 14:30:00	473.510009765625	0.4558851718902588	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-03-09 13:30:00	472.5299987792969	0.4574698805809021	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-03-10 13:30:00	477.8599853515625	0.4640837609767914	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-03-11 13:30:00	476.239990234375	0.4626059830188751	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-03-12 13:30:00	466.8800048828125	0.47174757719039917	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-03-13 13:30:00	460.8399963378906	0.4748179018497467	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-03-16 13:30:00	460.4299926757813	0.470717191696167	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-03-17 13:30:00	459.2699890136719	0.46892547607421875	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-03-18 13:30:00	444.739990234375	0.493427574634552	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-03-19 13:30:00	426.4100036621094	0.5337567925453186	True	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-03-23 13:30:00	404.0400085449219	0.5840050578117371	True	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-03-24 13:30:00	404.1300048828125	0.5034295916557312	True	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2026-03-26 13:30:00	400.6400146484375	0.4969092905521393	False	0.5029153764247895	context_no_atr_top_7_5pct	top_7.5pct
2025-12-26 14:30:00	416.739990234375	0.4692758619785309	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2025-12-29 14:30:00	398.6000061035156	0.4851783812046051	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2025-12-30 14:30:00	398.8900146484375	0.4794090688228607	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2025-12-31 14:30:00	396.30999755859375	0.47847649455070496	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-01-02 14:30:00	398.2799987792969	0.47926774621009827	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-01-05 14:30:00	408.760009765625	0.4728211760520935	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-01-06 14:30:00	413.1799926757813	0.4706364870071411	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-01-07 14:30:00	409.2300109863281	0.4732290208339691	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-01-08 14:30:00	411.489990234375	0.47319453954696655	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-01-09 14:30:00	414.4700012207031	0.47310811281204224	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-01-12 14:30:00	422.2300109863281	0.4653491973876953	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-01-13 14:30:00	421.6300048828125	0.4730592370033264	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-01-14 14:30:00	425.9400024414063	0.46605220437049866	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-01-15 14:30:00	423.3299865722656	0.47309955954551697	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-01-16 14:30:00	421.2900085449219	0.47447124123573303	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-01-20 14:30:00	437.2300109863281	0.46397528052330017	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-01-21 14:30:00	443.6000061035156	0.45405313372612	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-01-22 14:30:00	451.7900085449219	0.4546677768230438	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-01-23 14:30:00	458.0	0.45378413796424866	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-01-26 14:30:00	464.7000122070313	0.44974058866500854	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-01-27 14:30:00	476.1000061035156	0.4414343237876892	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-01-28 14:30:00	494.55999755859375	0.4240988790988922	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-01-29 14:30:00	495.8999938964844	0.4272181987762451	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-01-30 14:30:00	444.9500122070313	0.5314339995384216	True	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-02-02 14:30:00	427.1300048828125	0.48153138160705566	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-02-03 14:30:00	454.2900085449219	0.4482627511024475	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-02-04 14:30:00	453.9700012207031	0.44494929909706116	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-02-05 14:30:00	441.8800048828125	0.4360705018043518	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-02-06 14:30:00	455.4599914550781	0.4342444837093353	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-02-09 14:30:00	467.0299987792969	0.43520423769950867	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-02-10 14:30:00	462.3999938964844	0.4377388656139374	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-02-11 14:30:00	467.6300048828125	0.4405183792114258	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-02-12 14:30:00	451.3900146484375	0.45306867361068726	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-02-13 14:30:00	462.6199951171875	0.44055280089378357	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-02-17 14:30:00	448.2000122070313	0.43567928671836853	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-02-18 14:30:00	458.2799987792969	0.44318389892578125	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-02-19 14:30:00	459.55999755859375	0.44201841950416565	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-02-20 14:30:00	468.6199951171875	0.44819948077201843	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-02-23 14:30:00	481.2799987792969	0.451642245054245	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-02-24 14:30:00	474.6099853515625	0.45216599106788635	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-02-25 14:30:00	473.4200134277344	0.4584938585758209	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-02-26 14:30:00	477.4800109863281	0.45880886912345886	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-02-27 14:30:00	483.75	0.4629589021205902	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-03-02 14:30:00	490.0	0.45019394159317017	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-03-03 14:30:00	468.1400146484375	0.4610093832015991	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-03-04 14:30:00	471.7999877929688	0.46115851402282715	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-03-05 14:30:00	466.1300048828125	0.46333950757980347	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-03-06 14:30:00	473.510009765625	0.4570727050304413	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-03-09 13:30:00	472.5299987792969	0.45942604541778564	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-03-10 13:30:00	477.8599853515625	0.466400146484375	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-03-11 13:30:00	476.239990234375	0.4637080132961273	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-03-12 13:30:00	466.8800048828125	0.471139132976532	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-03-13 13:30:00	460.8399963378906	0.4724339544773102	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-03-16 13:30:00	460.4299926757813	0.4686044454574585	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-03-17 13:30:00	459.2699890136719	0.4657015800476074	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-03-18 13:30:00	444.739990234375	0.49001625180244446	False	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-03-19 13:30:00	426.4100036621094	0.5310704708099365	True	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-03-23 13:30:00	404.0400085449219	0.5857668519020081	True	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-03-24 13:30:00	404.1300048828125	0.5017708539962769	True	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
2026-03-26 13:30:00	400.6400146484375	0.4948773682117462	True	0.4942682504653931	rolling_vol_60_top_20pct	top_20pct
