asset_key	symbol	date	A_trend	A_trend_zh	B_price_vs_ma	B_price_vs_ma_zh	C_rsi_state	C_rsi_state_zh	D_kd_state	D_kd_state_zh	E_levels	E_levels_zh	F_volume_state	F_volume_state_zh	G_ma_structure	G_ma_structure_zh	H_macd_state	H_macd_state_zh	I_divergence_state	I_divergence_state_zh	J_candlestick_pattern	J_candlestick_pattern_zh	K_trade_action	K_trade_action_zh	L_price_volume_divergence	L_price_volume_divergence_zh
tsmc_tw	TSMC	2026-04-17	bullish	多頭	above	在均線上方	strong	偏強	overbought	高檔過熱	"[{""type"": ""support"", ""level"": 1760.0, ""strength"": ""medium"", ""status"": ""holding""}, {""type"": ""support"", ""level"": 1901.25, ""strength"": ""medium"", ""status"": ""holding""}, {""type"": ""support"", ""level"": 1853.67, ""strength"": ""strong"", ""status"": ""holding""}, {""type"": ""resistance"", ""level"": 2100.0, ""strength"": ""medium"", ""status"": ""holding""}]"	"[{""type"": ""support"", ""type_zh"": ""支撐"", ""level"": 1760.0, ""strength"": ""medium"", ""strength_zh"": ""中"", ""status"": ""holding"", ""status_zh"": ""守住中""}, {""type"": ""support"", ""type_zh"": ""支撐"", ""level"": 1901.25, ""strength"": ""medium"", ""strength_zh"": ""中"", ""status"": ""holding"", ""status_zh"": ""守住中""}, {""type"": ""support"", ""type_zh"": ""支撐"", ""level"": 1853.67, ""strength"": ""strong"", ""strength_zh"": ""強"", ""status"": ""holding"", ""status_zh"": ""守住中""}, {""type"": ""resistance"", ""type_zh"": ""壓力"", ""level"": 2100.0, ""strength"": ""medium"", ""strength_zh"": ""中"", ""status"": ""holding"", ""status_zh"": ""守住中""}]"	normal	量能正常	bullish_alignment	均線多頭排列	bullish_contracting	多方柱狀體縮小	none	無	long_bearish_candle	長黑K	wait	觀望	none	無
