asset_key	role	model_name	best_rule_name	selected_count	hit_rate	avg_return	cutoff	recent_selected_count	latest_date	latest_score	latest_selected	last_selected_date
ethe	headline	sma_gap_60_plus_atr_pct_20	top_10pct	3	0.3333	0.113	0.4974	8	2026-04-06	0.4757	False	2026-02-05
ethe	headline	sma_gap_60_plus_distance_to_252_high	top_10pct	3	0.3333	0.1403	0.4989	5	2026-04-06	0.4856	False	2026-02-05
ethe	headline	sma_gap_60_plus_close_location_20	fixed_0.49	3	0.3333	0.113	0.49	5	2026-04-06	0.4199	False	2026-02-05
ethe	headline	sma_gap_60_plus_up_day_ratio_20	top_10pct	3	0.3333	0.1403	0.4986	4	2026-04-06	0.4902	False	2026-02-05
ethe	headline	sma_gap_60_plus_above_200dma_flag	top_10pct	3	0.3333	0.113	0.4994	5	2026-04-06	0.4901	False	2026-02-05
ethe	headline	sma_gap_60_plus_rolling_vol_60	top_10pct	3	0.3333	0.113	0.4971	8	2026-04-06	0.4666	False	2026-02-05
ethe	headline	sma_gap_60_plus_rolling_return_120	fixed_0.49	3	0.3333	0.2106	0.49	4	2026-04-06	0.4344	False	2026-02-05
ethe	headline	sma_gap_60_plus_sma_gap_120	fixed_0.49	3	0.3333	0.113	0.49	8	2026-04-06	0.4646	False	2026-02-05
