asset_key	extra_features	validation_f1	validation_bal_acc	test_f1	test_bal_acc	headline_score	threshold	test_positive_rate
spy	rolling_vol_60	0.599290780141844	0.6870735990633814	0.46003262642740617	0.547147255338661	0.5367227431072678	0.381	0.6263399720191956
spy	atr_pct_20	0.578397212543554	0.6652227130009047	0.4559748427672956	0.535793047731342	0.5253295652351221	0.362	0.6615620255470276
spy	distance_to_252_high	0.5794066317626527	0.6663668777606301	0.4549618320610687	0.5288931831084327	0.5231707018855509	0.347	0.6906585097312927
spy	sma_gap_60	0.5689655172413793	0.6548879782874781	0.444794952681388	0.5237619546705097	0.5143284687507318	0.31	0.6584992408752441
spy	ret_60, sma_gap_60	0.5671641791044776	0.6493906657442392	0.4409937888198758	0.5161906633477444	0.5096266169275931	0.302	0.6738131642341614
spy	above_200dma_flag	0.552212389380531	0.6408227342876909	0.4329563812600969	0.5155137778942311	0.5023614371771834	0.306	0.6355283260345459
spy	ret_60	0.5570469798657719	0.6400510882869459	0.43410852713178294	0.5079479453251233	0.5014422992520992	0.3	0.6753445863723755
