model_name	signal_name	sample_count	hit_rate	avg_return
ret_60_plus_sma_gap_60	weak_bullish	400	0.52	0.010640747573007332
ret_60_plus_sma_gap_60	bullish	136	0.6764705882352942	0.04504636822546343
ret_60_plus_sma_gap_60	strong_bullish	29	0.9655172413793104	0.09599531017254066
ret_60_plus_sma_gap_60	very_strong_bullish	3	1.0	0.18724064515962632
ret_60_plus_sma_gap_60_plus_neg_weight_1_15	weak_bullish	401	0.5211970074812967	0.010746162451320955
ret_60_plus_sma_gap_60_plus_neg_weight_1_15	bullish	136	0.6764705882352942	0.04504946510463447
ret_60_plus_sma_gap_60_plus_neg_weight_1_15	strong_bullish	28	0.9642857142857143	0.09751895377355883
ret_60_plus_sma_gap_60_plus_neg_weight_1_15	very_strong_bullish	3	1.0	0.18724064515962632
