model_name	fold_name	validation_f1	validation_bal_acc	test_f1	test_bal_acc	test_positive_rate
slv_60d_12_6_ret_60	fold_1	0.48291571753986334	0.5231935225721414	0.39763313609467454	0.4899010172929233	0.9431818127632141
slv_60d_12_6_ret_60	fold_2	0.4098939929328622	0.5083876488173837	0.5005714285714286	0.48443569553805776	0.8821022510528564
slv_60d_12_6_ret_60	fold_3	0.5414847161572053	0.5281889763779528	0.6692233940556088	0.4903136344892828	0.9602272510528564
slv_60d_12_6_atr_pct_20	fold_1	0.47754654983570644	0.5069952454926329	0.39035591274397247	0.4724813285021603	0.9801136255264282
slv_60d_12_6_atr_pct_20	fold_2	0.40903954802259884	0.5	0.5302713987473904	0.5	1.0
slv_60d_12_6_atr_pct_20	fold_3	0.5333333333333333	0.5082852143482065	0.6841121495327103	0.4986376021798365	0.9985795617103577
slv_60d_12_6_ret_60_sma_gap_60_rolling_vol_60	fold_1	0.4850574712643679	0.5281269123946712	0.3923900118906064	0.4825697474197944	0.9375
slv_60d_12_6_ret_60_sma_gap_60_rolling_vol_60	fold_2	0.4095022624434389	0.5009560229445507	0.5302713987473904	0.5	1.0
slv_60d_12_6_ret_60_sma_gap_60_rolling_vol_60	fold_3	0.5415778251599148	0.5222222222222223	0.666030534351145	0.48289523686317	0.9673295617103577
