asset_key	extra_features	validation_corr	test_corr	validation_bottom10_avg_return	test_bottom10_avg_return	validation_top10_avg_return	test_top10_avg_return	preferred_direction	test_avg_return
tlt	atr_pct_20	0.07240585995196495	-0.09547763954807388	-0.01870983893795274	0.0029169869322967267	0.003184065861629613	-0.020259896142610926	bottom	-0.009258117583857712
tlt	distance_to_252_high	0.0050765158790169705	0.04843006754736637	-0.020020277725180877	-0.011064354771135331	-0.027899432010729423	-0.013475353700228674	bottom	-0.010785953818171129
tlt	baseline	-0.032679491870720875	-0.06352356581246324	0.008003491484243263	-0.013389773401736754	-0.02642900932199393	-0.024640307517343234	bottom	-0.009258117583857712
tlt	ret_60, sma_gap_60	-0.08838711018066045	0.07420388906632747	0.007413088983637858	-0.026345868521582088	-0.034371026468776426	-0.01749290730307576	top	-0.009272530815583328
