date	close	predicted_probability	selected_top_12_5pct	threshold	cutoff
2025-11-06 14:30:00	188.0800018310547	0.4698302149772644	False	0.46599999999999997	0.5147881582379341
2025-11-07 14:30:00	188.1499938964844	0.4847448170185089	False	0.46599999999999997	0.5147881582379341
2025-11-10 14:30:00	199.0500030517578	0.499264121055603	False	0.46599999999999997	0.5147881582379341
2025-11-11 14:30:00	193.1600036621093	0.49427035450935364	False	0.46599999999999997	0.5147881582379341
2025-11-12 14:30:00	193.8000030517578	0.49679699540138245	False	0.46599999999999997	0.5147881582379341
2025-11-13 14:30:00	186.8600006103516	0.47976619005203247	False	0.46599999999999997	0.5147881582379341
2025-11-14 14:30:00	190.1699981689453	0.4832804501056671	False	0.46599999999999997	0.5147881582379341
2025-11-17 14:30:00	186.6000061035156	0.4824903905391693	False	0.46599999999999997	0.5147881582379341
2025-11-19 14:30:00	186.5200042724609	0.48570770025253296	False	0.46599999999999997	0.5147881582379341
2025-12-08 14:30:00	185.5500030517578	0.49900901317596436	False	0.46599999999999997	0.5147881582379341
2025-12-17 14:30:00	170.94000244140625	0.4879724085330963	False	0.46599999999999997	0.5147881582379341
2025-12-23 14:30:00	189.2100067138672	0.5215392112731934	True	0.46599999999999997	0.5147881582379341
2025-12-24 14:30:00	188.6100006103516	0.5030267238616943	False	0.46599999999999997	0.5147881582379341
2025-12-26 14:30:00	190.52999877929688	0.5225260853767395	True	0.46599999999999997	0.5147881582379341
2025-12-29 14:30:00	188.22000122070312	0.5039970874786377	False	0.46599999999999997	0.5147881582379341
2025-12-30 14:30:00	187.5399932861328	0.5035419464111328	False	0.46599999999999997	0.5147881582379341
2025-12-31 14:30:00	186.5	0.5051637887954712	False	0.46599999999999997	0.5147881582379341
2026-01-02 14:30:00	188.8500061035156	0.5074321031570435	False	0.46599999999999997	0.5147881582379341
2026-01-05 14:30:00	188.1199951171875	0.5071160197257996	False	0.46599999999999997	0.5147881582379341
2026-01-06 14:30:00	187.2400054931641	0.508164644241333	False	0.46599999999999997	0.5147881582379341
2026-01-07 14:30:00	189.1100006103516	0.5097457766532898	False	0.46599999999999997	0.5147881582379341
2026-01-08 14:30:00	185.0399932861328	0.5082120895385742	False	0.46599999999999997	0.5147881582379341
2026-01-09 14:30:00	184.8600006103516	0.5098576545715332	False	0.46599999999999997	0.5147881582379341
2026-01-12 14:30:00	184.94000244140625	0.5083531737327576	False	0.46599999999999997	0.5147881582379341
