fold	train_start	train_end	validation_start	validation_end	test_start	test_end	train_rows	validation_rows	test_rows	validation_corr	test_corr	validation_bucket_avg_return	validation_bucket_hit_rate	test_bucket_avg_return	test_bucket_hit_rate	validation_avg_return	test_avg_return	direction	bucket_pct
fold_1	1999-04-20	2008-04-10	2008-04-11	2012-10-01	2012-10-02	2017-03-29	2258	1129	1129	0.1624255393418184	0.05281522357280454	0.08693729369022772	0.7610619469026548	0.20369434750644672	0.8407079646017699	0.011959305069052486	0.14318401351313254	top	10.0
fold_2	1999-04-20	2012-10-01	2012-10-02	2017-03-29	2017-03-30	2021-09-22	3387	1129	1129	0.07558698648866664	0.1733172733615984	0.19222542301760517	0.7876106194690266	0.2559326601915735	0.8761061946902655	0.14318401351313254	0.1446020244811201	top	10.0
fold_3	1999-04-20	2017-03-29	2017-03-30	2021-09-22	2021-09-23	2026-03-24	4516	1129	1129	0.15052589198373775	-0.03390835932264321	0.25732172430976324	0.831858407079646	0.18156100129644218	0.672566371681416	0.1446020244811201	0.14054382915908653	top	10.0
