asset_key	extra_features	validation_corr	test_corr	validation_bottom10_avg_return	test_bottom10_avg_return	validation_top10_avg_return	test_top10_avg_return	preferred_direction	test_avg_return
xle	ret_60, sma_gap_60	0.03442720243573845	-0.05990101451056332	0.11510387284640021	0.05718075052138524	0.13995759191201884	0.053896465617583475	bottom	0.03304447840862084
xle	distance_to_252_high	-0.011704439660216188	0.008900786878873664	0.09173269008288501	0.0539621711375744	0.11453529804701561	0.04433914070027731	bottom	0.03251368367148151
xle	atr_pct_20	0.034433904187895305	-0.016869435272945932	0.06624014714047073	0.04373802813844598	0.12712813231568923	0.04025044277839291	bottom	0.03405281019475846
xle	baseline	0.036021988253767845	-0.007959581205669372	0.06656580792689938	0.03575949759441982	0.12412228229997217	0.03897194347854867	top	0.03405281019475846
