asset_key	role	model_name	round2_score	walkforward_avg_test_bal_acc	best_rule_name	best_rule_avg_return	best_rule_trade_count	recent_selected_count	latest_selected
xlp	headline	ret_60_plus_sma_gap_60_plus_above_200dma_flag_plus_sma_gap_120_plus_neg_weight_1_15	0.8739	0.6103	top_10pct	0.0417	5	0	False
xlp	headline	ret_60_plus_sma_gap_60_plus_above_200dma_flag_plus_atr_pct_20_plus_neg_weight_1_15	0.8663	0.6154	fixed_0.49	0.0344	5	0	False
xlp	headline	ret_60_plus_sma_gap_60_plus_above_200dma_flag_plus_neg_weight_1_15	0.8617	0.6136	fixed_0.49	0.0308	5	0	False
